health_sys_id,health_sys_name,health_sys_city,health_sys_state,in_onekey,in_aha,onekey_id,aha_sysid,total_mds,prim_care_mds,total_nps,total_pas,grp_cnt,hosp_cnt,acutehosp_cnt,nh_cnt,sys_multistate,sys_beds,sys_dsch,sys_res,maj_inv_owned,deg_children,sys_incl_majteachhosp,sys_incl_vmajteachhosp,sys_teachint,sys_incl_highdpphosp,sys_highucburden,sys_incl_highuchosp,sys_anyins_product,sys_mcare_adv,sys_mcaid_mngcare,sys_healthins_mktplc,sys_ma_plan_contracts,sys_ma_plan_enroll,sys_apm,sys_aco,sys_ebpm,sys_pctm,sys_hq_city_lon,sys_hq_city_lat,sys_ownership_cat_hcris
HSI00000730,New York City Health and Hospitals Corporation,New York,NY,1,1,17774105.0,3075.0,3271,1140.0,509.0,441.0,70.0,12,11,4.0,1,3189.0,144012.0,2399.71,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,H0423; H9115,8026.0,1,926,0,0,-74.00714,40.71455,Public/government
HSI00000731,New York Presbyterian Healthcare System,New York,NY,1,1,17773814.0,142.0,4424,1000.0,794.0,677.0,425.0,9,8,1.0,1,3597.0,192145.0,2014.12,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1666,58,0,-74.00714,40.71455,Nonprofit
HSI00000737,Niagara Falls Memorial Medical Center,Niagara Falls,NY,1,0,18407987.0,,53,19.0,15.0,13.0,14.0,1,1,1.0,1,133.0,5064.0,11.92,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,1,0,0,8,-79.05582,43.09548,Nonprofit
HSI00000743,Norman Regional Health System,Norman,OK,1,0,18198813.0,,150,39.0,58.0,25.0,37.0,1,1,0.0,1,331.0,15830.0,20.9,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,11,0,8,-97.44663,35.22075,Public/government
HSI00000745,Broward Health,Fort Lauderdale,FL,1,1,17773652.0,3115.0,526,182.0,83.0,40.0,87.0,4,4,0.0,1,1201.0,57137.0,105.5,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,1,2,0,0,-80.14357,26.12388,Public/government
HSI00000748,North Kansas City Hospital,North Kansas City,MO,1,0,18289564.0,,142,41.0,21.0,1.0,22.0,1,1,0.0,1,363.0,13671.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,157,0,46,-94.57293,39.14276,Public/government
HSI00000749,North Memorial Health Care,Robbinsdale,MN,1,1,17773491.0,887.0,316,130.0,57.0,99.0,41.0,2,2,0.0,1,475.0,29480.0,23.89,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,272,0,0,-93.33727,45.03249,Nonprofit
HSI00000750,North Mississippi Health Services,Tupelo,MS,1,1,17773815.0,32.0,287,134.0,172.0,15.0,63.0,6,6,4.0,2,712.0,27958.0,25.21,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1,218,0,0,-88.70783,34.25741,Nonprofit
HSI00000751,North Oaks Health System,Hammond,LA,1,1,17999452.0,867.0,127,27.0,49.0,4.0,39.0,2,1,0.0,1,344.0,11423.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,11,-90.45846,30.50417,Public/government
HSI00000753,Great Plains Health,North Platte,NE,1,0,18402640.0,,57,12.0,5.0,15.0,9.0,1,1,0.0,1,97.0,4910.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-100.76333,41.13632,Nonprofit
HSI00000755,Northbay Healthcare Group,Fairfield,CA,1,0,17829264.0,,167,47.0,27.0,10.0,30.0,2,2,0.0,1,182.0,8533.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0,0,0,0,-122.0443,38.24924,Nonprofit
HSI00000756,NorthShore University Health System,Evanston,IL,1,0,17773309.0,,1163,442.0,226.0,133.0,162.0,2,2,0.0,1,733.0,37259.0,202.34,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,918,0,0,-87.68645,42.05702,Nonprofit
HSI00000759,Northeast Georgia Health System,Gainesville,GA,1,1,17847722.0,1018.0,502,180.0,170.0,113.0,87.0,3,3,2.0,1,596.0,36722.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,275,0,0,-83.82531,34.29738,Nonprofit
HSI00000761,Northern Arizona Healthcare,Flagstaff,AZ,1,1,17845402.0,281.0,240,61.0,59.0,29.0,33.0,2,2,0.0,1,337.0,17317.0,11.92,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,194,0,0,-111.6513,35.1982,Nonprofit
HSI00000765,Northfield Hospital and Clinics,Northfield,MN,1,0,18295385.0,,51,25.0,7.0,6.0,8.0,1,1,0.0,1,37.0,1848.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,42,0,0,-93.15376,44.4496,Public/government
HSI00000766,Northside Hospital,Atlanta,GA,1,1,18162439.0,410.0,700,215.0,188.0,110.0,204.0,3,3,0.0,1,860.0,59139.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,-84.39111,33.74831,Nonprofit
HSI00000767,Northwell Health,New Hyde Park,NY,1,1,17773329.0,62.0,6025,1591.0,1073.0,873.0,640.0,21,20,7.0,2,6205.0,360281.0,2434.69,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1,2597,20,0,-73.68035,40.73359,Nonprofit
HSI00000768,Northwest Community Healthcare,Arlington Heights,IL,1,0,17773492.0,,292,110.0,48.0,32.0,37.0,1,1,0.0,1,340.0,18258.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,162,0,0,-87.98044,42.08718,Nonprofit
HSI00000770,Northwestern Medicine,Chicago,IL,1,1,17773816.0,24.0,2596,689.0,447.0,212.0,286.0,9,8,0.0,1,1907.0,103409.0,604.42,0.0,0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1,455,109,0,-87.63245,41.88425,Nonprofit
HSI00000771,Norton Healthcare,Louisville,KY,1,1,17774106.0,2285.0,880,347.0,400.0,54.0,184.0,8,8,0.0,2,1489.0,76924.0,175.19,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-85.76666,38.25489,Nonprofit
HSI00000773,Novant Health,Winston Salem,NC,1,1,17773653.0,139.0,2045,807.0,621.0,477.0,538.0,13,12,1.0,2,2225.0,115683.0,30.17,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,1264,0,0,-80.24116,36.10001,Nonprofit
HSI00000776,OSF Healthcare System,Peoria,IL,1,1,17774108.0,5335.0,1172,496.0,440.0,118.0,197.0,17,17,2.0,2,1805.0,82614.0,198.22,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,760,0,0,-89.58799,40.69236,Church-operated
HSI00000780,Ochsner Health System,New Orleans,LA,1,1,17773459.0,359.0,1754,537.0,426.0,216.0,142.0,15,13,0.0,2,1613.0,64287.0,382.14,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,1182,0,0,-90.07775,29.9537,Nonprofit
HSI00000784,Ohiohealth,Columbus,OH,1,1,17773817.0,162.0,1624,560.0,629.0,224.0,324.0,13,13,2.0,1,2191.0,112879.0,355.21,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,791,0,144,-83.00275,39.96199,Church-operated
HSI00000788,Olathe Health System,Olathe,KS,1,0,17990284.0,,171,79.0,60.0,29.0,42.0,2,2,0.0,1,261.0,11616.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,39,-94.81852,38.88353,Nonprofit
HSI00000789,Olmsted Medical Center,Rochester,MN,1,0,17861634.0,,115,56.0,53.0,27.0,19.0,1,1,0.0,1,61.0,2238.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,96,0,0,-92.45942,44.01932,Nonprofit
HSI00000792,Oneida Healthcare,Oneida,NY,1,0,18401053.0,,61,29.0,16.0,19.0,19.0,1,1,1.0,1,101.0,2456.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,31,0,0,-75.6556,43.09938,Nonprofit
HSI00000795,Oregon Health and Science University,Portland,OR,1,0,17774107.0,,2351,584.0,242.0,123.0,63.0,1,1,0.0,1,556.0,29230.0,476.55,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,74,66,-122.67563,45.51179,Public/government
HSI00000796,Orlando Health,Orlando,FL,1,1,17773654.0,3355.0,902,300.0,206.0,78.0,144.0,3,3,2.0,1,1797.0,106594.0,244.4,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1,103,0,0,-81.37739,28.53823,Nonprofit
HSI00000798,Oswego Health,Oswego,NY,1,0,18165883.0,,64,34.0,33.0,17.0,25.0,1,1,1.0,1,132.0,3171.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,-76.51119,43.45646,Nonprofit
HSI00000802,Owensboro Health,Owensboro,KY,1,1,18289417.0,982.0,203,58.0,83.0,42.0,55.0,2,2,2.0,1,474.0,15751.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,137,0,0,-87.11351,37.77421,Nonprofit
HSI00000804,Ozarks Community Hospital Health System,Springfield,MO,1,0,18358300.0,,54,32.0,30.0,2.0,19.0,1,1,0.0,1,25.0,402.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,33,0,0,-93.29159,37.20897,For-profit/investor
HSI00000805,PIH Health,Whittier,CA,0,1,,958.0,294,,,,,2,2,,1,531.0,24375.0,37.62,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,0,-118.03386,33.97542,Church-operated
HSI00000807,Palmetto Health,Columbia,SC,1,1,17773819.0,4155.0,901,372.0,228.0,56.0,128.0,5,5,4.0,1,1340.0,54756.0,203.2,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,H4203,268.0,1,534,0,0,-81.04537,33.99882,Nonprofit
HSI00000809,Palomar Health,Escondido,CA,1,1,18389929.0,7555.0,169,32.0,15.0,24.0,11.0,2,2,1.0,1,451.0,27304.0,6.32,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-117.08234,33.12354,Public/government
HSI00000811,Parkview Health System,Fort Wayne,IN,1,1,17773962.0,159.0,3003,238.0,298.0,93.0,172.0,7,6,1.0,1,696.0,39000.0,16.8,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-85.13831,41.08026,Nonprofit
HSI00000812,Parrish Healthcare,Titusville,FL,1,0,18389930.0,,68,27.0,15.0,2.0,14.0,1,1,0.0,1,210.0,6856.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,37,0,0,-80.8077,28.60803,Nonprofit
HSI00000813,Partners Healthcare System,Boston,MA,1,1,17773821.0,1785.0,7802,1880.0,1089.0,571.0,466.0,14,9,4.0,2,2690.0,145646.0,1180.74,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,1,4483,0,0,-71.05674,42.35866,Nonprofit
HSI00000814,Peacehealth,Vancouver,WA,1,1,17774109.0,5415.0,2145,796.0,384.0,269.0,231.0,16,15,2.0,3,1939.0,120600.0,25.08,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,1,141,0,32,-122.67156,45.63221,Church-operated
HSI00000818,Peninsula Regional Health System,Salisbury,MD,1,0,17998787.0,,168,60.0,53.0,45.0,17.0,1,1,0.0,1,289.0,17214.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,61,0,0,-75.59532,38.36573,Nonprofit
HSI00000819,Penn Highlands Healthcare,Du Bois,PA,1,0,18382246.0,,219,72.0,63.0,89.0,91.0,4,4,1.0,1,291.0,12508.0,4.75,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-78.76003,41.11923,Nonprofit
HSI00000820,University of Pennsylvania Health System,Philadelphia,PA,1,1,17773347.0,168.0,5044,989.0,893.0,339.0,376.0,9,8,3.0,2,2788.0,153934.0,1079.5,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,486,23,205,-75.16218,39.95222,Nonprofit
HSI00000821,Penn State Milton S Hershey Medical Center,Hershey,PA,1,1,17816854.0,989.0,1385,402.0,243.0,146.0,89.0,2,2,0.0,1,728.0,36170.0,617.38,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,850,20,0,-76.65091,40.28538,Nonprofit
HSI00000823,Phoebe Putney Health Systems,Albany,GA,1,1,17774110.0,314.0,242,92.0,93.0,20.0,66.0,6,6,1.0,1,561.0,21467.0,19.64,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,9,0,0,-84.15602,31.5814,Nonprofit
HSI00000824,Phoenix Childrens Hospital,Phoenix,AZ,1,0,18202982.0,,476,195.0,109.0,14.0,21.0,1,1,0.0,1,433.0,13017.0,126.9,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-112.0758,33.44825,Nonprofit
HSI00000826,Piedmont Healthcare,Atlanta,GA,1,1,18080844.0,310.0,1193,477.0,369.0,200.0,253.0,12,12,0.0,1,2155.0,141989.0,68.51,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,429,0,0,-84.39111,33.74831,Nonprofit
HSI00000833,Pomona Valley Hospital Medical Center,Pomona,CA,1,0,18381588.0,,115,46.0,7.0,24.0,12.0,1,1,0.0,1,388.0,22199.0,20.53,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,H0545,21945.0,1,36,0,0,-117.75004,34.05499,Nonprofit
HSI00000842,Premier Health,Dayton,OH,1,1,17774111.0,977.0,1000,253.0,257.0,113.0,201.0,3,3,2.0,1,1096.0,42356.0,125.04,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1,0,0,2,-84.19381,39.7592,Nonprofit
HSI00000843,Presbyterian Healthcare Services,Albuquerque,NM,1,1,17773822.0,3505.0,729,330.0,266.0,102.0,81.0,9,9,0.0,1,900.0,46273.0,3.08,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,H3204; H3206,45130.0,0,0,0,0,-106.64905,35.08423,Nonprofit
HSI00000845,Prime Healthcare Services,Ontario,CA,1,1,17844310.0,357.0,1686,436.0,287.0,166.0,207.0,44,42,2.0,3,6201.0,258930.0,356.05,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1,174,17,22,-117.6481,34.06457,For-profit/investor
HSI00000847,Prohealth Care,Waukesha,WI,1,1,18140769.0,153.0,365,164.0,100.0,25.0,56.0,3,2,0.0,1,298.0,15284.0,21.35,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,262,0,0,-88.23548,43.01458,Nonprofit
HSI00000848,ProMedica Health System,Toledo,OH,1,1,17773495.0,197.0,843,275.0,328.0,151.0,246.0,12,12,10.0,2,1526.0,60178.0,164.86,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,H3653,15797.0,1,486,0,63,-83.53626,41.65381,Nonprofit
HSI00000851,Prospect Medical Holdings,Los Angeles,CA,1,1,18310933.0,1012.0,2432,1521.0,150.0,154.0,177.0,16,14,3.0,3,2505.0,91480.0,278.63,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,158,0,56,-118.2455,34.05361,For-profit/investor
HSI00000852,Providence Saint Joseph Health,Renton,WA,1,1,17773964.0,1006.0,12638,4412.0,1589.0,955.0,1237.0,56,54,23.0,3,9696.0,472901.0,402.66,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,H3809; H5007; H9047,60068.0,1,3009,24,233,-122.20487,47.47532,Church-operated
HSI00000863,RWJBarnabas Health,West Orange,NJ,1,1,17773496.0,994.0,2037,604.0,474.0,200.0,243.0,14,13,3.0,1,3779.0,173843.0,857.94,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,602,21,89,-74.2594,40.81004,Nonprofit
HSI00000864,Rady Childrens Hospital,San Diego,CA,1,0,18288568.0,,636,249.0,135.0,16.0,59.0,1,1,1.0,1,401.0,20313.0,110.15,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-117.16171,32.71568,Nonprofit
HSI00000866,Tower Health,West Reading,PA,1,1,17773512.0,1029.0,678,293.0,161.0,126.0,150.0,7,6,1.0,1,1200.0,59934.0,133.1,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0,0,0,0,-75.9472,40.33566,For-profit/investor
HSI00000868,Regional Health,Rapid City,SD,1,1,17848010.0,8495.0,298,120.0,122.0,61.0,35.0,13,11,3.0,3,548.0,19658.0,16.73,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0,0,0,0,-103.2308,44.08146,Nonprofit
HSI00000870,Regional One Health,Memphis,TN,1,0,18327717.0,,123,25.0,67.0,8.0,15.0,2,1,0.0,1,288.0,11068.0,150.12,0.0,0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,0,0,5,-90.04925,35.14976,Nonprofit
HSI00000871,Regional West Health Services,Scottsbluff,NE,1,0,18283282.0,,119,37.0,31.0,19.0,33.0,3,2,1.0,1,132.0,5216.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,-103.66274,41.86219,Nonprofit
HSI00000873,Reid Health,Richmond,IN,1,0,18377407.0,,190,64.0,56.0,9.0,30.0,1,1,0.0,1,163.0,11011.0,8.85,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,126,0,0,-84.89029,39.83041,Nonprofit
HSI00000874,Renown Health,Reno,NV,1,1,17773354.0,2625.0,501,186.0,123.0,41.0,71.0,3,2,1.0,1,713.0,38396.0,70.18,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,H2906; H2960,19004.0,1,341,0,0,-119.81353,39.52766,Nonprofit
HSI00000879,Richmond University Medical Center,Staten Island,NY,1,0,18353082.0,,198,55.0,7.0,26.0,4.0,1,1,0.0,1,260.0,12978.0,139.26,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-74.07527,40.64242,Nonprofit
HSI00000880,Rideout Health Group,Yuba City,CA,1,0,17847723.0,,91,30.0,11.0,17.0,24.0,1,1,1.0,1,209.0,11240.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,-121.61985,39.14094,Nonprofit
HSI00000881,Ridgeview Medical Center,Waconia,MN,1,1,18288479.0,964.0,105,44.0,29.0,34.0,35.0,3,3,0.0,1,138.0,6297.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1,34,0,0,-93.78916,44.84798,Nonprofit
HSI00000882,Riverside Health Care System,Yonkers,NY,1,0,17774112.0,,116,38.0,19.0,10.0,6.0,2,2,1.0,1,326.0,16191.0,24.05,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,20,0,0,-73.89874,40.93299,Nonprofit
HSI00000883,Riverside Health System,Newport News,VA,1,1,17773659.0,4810.0,2996,174.0,158.0,54.0,121.0,6,5,10.0,1,623.0,28782.0,62.45,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,H3473; H8655,503.0,1,411,14,0,-76.48065,37.08358,Nonprofit
HSI00000885,Riverside University Health System,Moreno Valley,CA,1,0,18389447.0,,323,146.0,27.0,16.0,13.0,1,1,0.0,1,439.0,19161.0,117.22,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,48,0,0,-117.26113,33.91684,Public/government
HSI00000887,Riverview Health,Noblesville,IN,1,0,18287495.0,,89,40.0,15.0,9.0,32.0,1,1,1.0,1,105.0,3803.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,54,0,0,-86.01223,40.04552,Public/government
HSI00000889,Rochester Regional Health System,Rochester,NY,1,1,17773984.0,46.0,1383,421.0,276.0,350.0,198.0,5,5,6.0,1,1092.0,57248.0,170.9,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,H3331,746.0,1,736,0,0,-77.61632,43.1558,Nonprofit
HSI00000896,Rush Health Systems,Meridian,MS,1,1,18175700.0,220.0,153,75.0,72.0,2.0,45.0,7,6,0.0,2,307.0,6252.0,12.98,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,90,0,0,-88.70308,32.36508,Nonprofit
HSI00000897,Rush System for Health,Chicago,IL,1,1,17773824.0,3855.0,1590,439.0,215.0,90.0,108.0,4,4,1.0,1,1224.0,54954.0,593.73,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,791,23,0,-87.63245,41.88425,Nonprofit
HSI00000900,Rutland Regional Health Services,Rutland,VT,1,0,18287528.0,,109,14.0,17.0,20.0,13.0,1,1,0.0,1,124.0,6472.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-72.97828,43.60509,Nonprofit
HSI00000902,SSM Health,Saint Louis,MO,1,1,17773664.0,5455.0,3312,1187.0,704.0,344.0,424.0,37,34,8.0,3,3961.0,189444.0,595.72,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,H5264; H9096,24355.0,1,312,0,36,-90.19956,38.62775,Church-operated
HSI00000903,SUNY Downstate Medical Center,Brooklyn,NY,1,0,18358305.0,,907,195.0,28.0,36.0,52.0,1,1,0.0,1,305.0,11032.0,296.52,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1,164,0,0,-73.99036,40.69245,Public/government
HSI00000904,SUNY Upstate Medical University,Syracuse,NY,1,0,18288552.0,,1153,216.0,199.0,80.0,77.0,2,2,0.0,1,641.0,30776.0,388.12,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,17,0,-76.14738,43.05042,Public/government
HSI00000910,SBH Health System,Bronx,NY,1,0,17773502.0,,351,121.0,26.0,13.0,29.0,1,1,0.0,1,283.0,12826.0,285.77,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1,83,0,0,-73.92309,40.826,Nonprofit
HSI00000911,Saint Bernards Healthcare,Jonesboro,AR,1,0,18175685.0,,179,53.0,110.0,7.0,37.0,3,2,0.0,1,342.0,17400.0,17.4,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4305,215.0,1,0,0,19,-90.70507,35.83525,Church-operated
HSI00000912,Saint Charles Health System,Bend,OR,1,1,18956753.0,250.0,238,75.0,36.0,40.0,24.0,4,4,0.0,1,311.0,19261.0,0.53,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,156,0,18,-121.31537,44.05782,Nonprofit
HSI00000913,Saint Clair Memorial Hospital,Pittsburgh,PA,1,0,18253913.0,,134,53.0,12.0,10.0,22.0,1,1,0.0,1,295.0,14744.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,89,3,0,-79.99734,40.43851,Nonprofit
HSI00000914,Saint Claire Regional Medical Center,Morehead,KY,1,0,18289432.0,,75,37.0,27.0,10.0,12.0,1,1,1.0,1,91.0,4517.0,9.55,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,1,61,0,0,-83.43791,38.17804,Church-operated
HSI00000916,Saint Dominic Health Services,Jackson,MS,1,0,17773503.0,,169,73.0,72.0,8.0,41.0,1,1,0.0,1,545.0,23247.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,89,0,0,-90.18045,32.29887,Church-operated
HSI00000917,Saint Elizabeth Healthcare,Edgewood,KY,1,1,17774116.0,618.0,545,212.0,173.0,18.0,113.0,4,4,2.0,1,764.0,50298.0,25.56,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,417,0,111,-84.5661,39.00829,Church-operated
HSI00000919,Saint Francis Health System,Tulsa,OK,1,1,17773333.0,254.0,486,182.0,95.0,71.0,80.0,8,7,0.0,1,1401.0,62525.0,190.7,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H4198,3255.0,1,0,13,30,-95.99352,36.15011,Nonprofit
HSI00000920,Saint Francis Healthcare System,Cape Girardeau,MO,1,0,18388289.0,,178,71.0,82.0,6.0,33.0,1,1,0.0,1,284.0,11055.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-89.54453,37.30271,Nonprofit
HSI00000925,Saint Joseph Medical Center,Yonkers,NY,1,0,18284605.0,,119,45.0,15.0,3.0,12.0,1,1,0.0,1,124.0,4097.0,36.04,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,1,24,0,0,-73.89874,40.93299,Church-operated
HSI00000927,Saint Josephs Candler Health System,Savannah,GA,1,0,17773339.0,,142,47.0,56.0,29.0,75.0,2,2,3.0,1,422.0,22182.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,60,0,0,-81.09119,32.08091,Nonprofit
HSI00000929,Saint Josephs Healthcare System,Paterson,NJ,1,0,17773340.0,,453,106.0,65.0,9.0,44.0,2,2,1.0,1,681.0,34356.0,221.34,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,32,0,0,-74.17164,40.91661,Church-operated
